areaFIPS,areaname,areaname2,Category,Subcategory,allchildren3to5,atleast1immigparent,allnativebornparents,lowincome,notlowincome,notenrolled,enrolled
11100,Amarillo, TX,Parental nativity,Only native-born parents,0.808640599,0,1,0.737258255,0.876884043,0.806651413,0.810169399
11100,Amarillo, TX,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11140,Americus, GA,Parental nativity,Only immigrant parents,0.019969089,0,0,0,0,0,0.026773393
11140,Americus, GA,Parental nativity,One immigrant and one native-born parent,0.016199296,0,0,0,0,0,0.022745062
11140,Americus, GA,Parental nativity,Only native-born parents,0.963831604,0,1,0.965666592,0.962836206,0.990115702,0.950481534
11140,Americus, GA,Parental nativity,At least one immigrant parent,0,0,0,0.034333408,0.037163794,0.009884298,0
11220,Amsterdam, NY,Parental nativity,Only immigrant parents,0,0,0,0,0,0,0
11220,Amsterdam, NY,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
11220,Amsterdam, NY,Parental nativity,Only native-born parents,0.982608676,0,1,0.992706656,0.965333343,0.985539496,0.980242491
11220,Amsterdam, NY,Parental nativity,At least one immigrant parent,0.017391324,0,0,0.007293344,0.034666657,0.014460504,0.019757509
11260,Anchorage, AK,Parental nativity,Only immigrant parents,0.082247727,0,0,0.207350954,0.01989305,0.106634565,0.05609506
11260,Anchorage, AK,Parental nativity,One immigrant and one native-born parent,0.052544694,0,0,0.029809112,0.065070651,0.053476378,0.051545545
11260,Anchorage, AK,Parental nativity,Only native-born parents,0.865207553,0,1,0.762839913,0.915036321,0.83988905,0.892359376
11260,Anchorage, AK,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11380,Andrews, TX,Parental nativity,Only immigrant parents,0.162734419,0,0,0.184831977,0.150545731,0.185923979,0.135968715
11380,Andrews, TX,Parental nativity,One immigrant and one native-born parent,0.184311345,0,0,0.212534055,0.167858481,0.221302226,0.141615987
11380,Andrews, TX,Parental nativity,Only native-born parents,0.652954221,0,1,0.602633953,0.681595802,0.592773795,0.722415268
11380,Andrews, TX,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11420,Angola, IN,Parental nativity,Only immigrant parents,0.027876044,0,0,0.040668663,0,0.039735097,0
11420,Angola, IN,Parental nativity,One immigrant and one native-born parent,0.024762983,0,0,0.035429142,0,0.031395636,0
11420,Angola, IN,Parental nativity,Only native-born parents,0.947360992,0,1,0.923902214,0.977372527,0.928869247,0.972575247
11420,Angola, IN,Parental nativity,At least one immigrant parent,0,0,0,0,0.022627473,0,0.027424753
11460,Ann Arbor, MI,Parental nativity,Only immigrant parents,0.149873659,0.664987385,0,0.211664781,0.123157628,0.162440896,0.143567517
11460,Ann Arbor, MI,Parental nativity,One immigrant and one native-born parent,0.075504541,0.335012615,0,0.026827812,0.099093132,0.061578978,0.08249227
11460,Ann Arbor, MI,Parental nativity,Only native-born parents,0.774621785,0,1,0.761507392,0.77774924,0.775980115,0.773940206
11460,Ann Arbor, MI,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Parental nativity,Only immigrant parents,0.055899143,0,0,0.091796875,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
11500,Anniston-Oxford-Jacksonville, AL,Parental nativity,Only native-born parents,0.944100857,0,1,0.908203125,0,0.960910141,0.932530105
11500,Anniston-Oxford-Jacksonville, AL,Parental nativity,At least one immigrant parent,0,0,0,0,0,0.039089859,0.067469895
11540,Appleton, WI,Parental nativity,Only immigrant parents,0.054757446,0,0,0.129762053,0.02482686,0.046023905,0.061673738
11540,Appleton, WI,Parental nativity,One immigrant and one native-born parent,0.051867429,0,0,0.008529067,0.071975991,0.055011265,0.049377751
11540,Appleton, WI,Parental nativity,Only native-born parents,0.893375099,0,1,0.861708879,0.903197169,0.898964822,0.8889485
11540,Appleton, WI,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11580,Arcadia, FL,Parental nativity,Only immigrant parents,0.281658918,0,0,0.333303332,0,0.276986182,0.287382692
11580,Arcadia, FL,Parental nativity,One immigrant and one native-born parent,0.068751894,0,0,0.074315555,0,0.065286145,0.07299719
11580,Arcadia, FL,Parental nativity,Only native-born parents,0.649589181,0,1,0.59238112,0,0.657727659,0.639620125
11580,Arcadia, FL,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental nativity,Only immigrant parents,0.069254003,0,0,0.084310181,0,0,0.100544661
11620,Ardmore, OK,Parental nativity,One immigrant and one native-born parent,0.019609541,0,0,0.006925821,0,0,0.016990781
11620,Ardmore, OK,Parental nativity,Only native-born parents,0.911136448,0,1,0.908764005,0.943957984,0.950871229,0.882464528
11620,Ardmore, OK,Parental nativity,At least one immigrant parent,0,0,0,0,0.056042016,0.049128771,0
11660,Arkadelphia, AR,Parental nativity,Only immigrant parents,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental nativity,Only native-born parents,0.943244219,0,1,0.910582185,0.986050546,0,0.92103225
11660,Arkadelphia, AR,Parental nativity,At least one immigrant parent,0.056755781,0,0,0.089417815,0.013949454,0,0.07896775
11680,Arkansas City-Winfield, KS,Parental nativity,Only immigrant parents,0.046962786,0,0,0.056755904,0.037814841,0.02851684,0.061153688
11680,Arkansas City-Winfield, KS,Parental nativity,One immigrant and one native-born parent,0.018346831,0,0,0.023505028,0.013317525,0.012100995,0.023151908
11680,Arkansas City-Winfield, KS,Parental nativity,Only native-born parents,0.934690356,0,1,0.919739068,0.948867619,0.959382176,0.915694416
11680,Arkansas City-Winfield, KS,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11700,Asheville, NC,Parental nativity,Only immigrant parents,0.10805247,0,0,0.1673491,0.037518244,0.104288615,0.111161746
11700,Asheville, NC,Parental nativity,One immigrant and one native-born parent,0.034931242,0,0,0.019942066,0.052121729,0.006827772,0.058147158
11700,Asheville, NC,Parental nativity,Only native-born parents,0.857016265,0,1,0.812708855,0.910360038,0.888883591,0.830691099
11700,Asheville, NC,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11740,Ashland, OH,Parental nativity,Only immigrant parents,0.03379767,0,0,0.049952425,0,0,0
11740,Ashland, OH,Parental nativity,One immigrant and one native-born parent,0.011418104,0,0,0.011893392,0,0,0
11740,Ashland, OH,Parental nativity,Only native-born parents,0.954784214,0,1,0.938154161,0.969048679,0.956776977,0.953293443
11740,Ashland, OH,Parental nativity,At least one immigrant parent,0,0,0,0,0.030951321,0.043223023,0.046706557
11820,Astoria, OR,Parental nativity,Only immigrant parents,0.113472164,0,0,0.180993512,0.049913194,0.096730247,0.128194883
11820,Astoria, OR,Parental nativity,One immigrant and one native-born parent,0.018912027,0,0,0.013822913,0.024739623,0.021344244,0.016773164
11820,Astoria, OR,Parental nativity,Only native-born parents,0.867615819,0,1,0.805183589,0.925347209,0.881925523,0.855031967
11820,Astoria, OR,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
11860,Atchison, KS,Parental nativity,Only immigrant parents,0.026312729,0,0,0,0,0,0.043154489
11860,Atchison, KS,Parental nativity,One immigrant and one native-born parent,0.026638925,0,0,0,0,0,0.009780288
11860,Atchison, KS,Parental nativity,Only native-born parents,0.947048366,0,1,0,0.939593196,0,0.947065234
11860,Atchison, KS,Parental nativity,At least one immigrant parent,0,0,0,0,0.060406804,0,0
11940,Athens, TN,Parental nativity,Only immigrant parents,0.060986709,0,0,0.095818818,0,0.062801935,0.059243396
11940,Athens, TN,Parental nativity,One immigrant and one native-born parent,0.007282019,0,0,0.004065037,0,0.004830897,0.009635985
11940,Athens, TN,Parental nativity,Only native-born parents,0.931731284,0,1,0.900116146,0.984751582,0.932367146,0.931120634
11940,Athens, TN,Parental nativity,At least one immigrant parent,0,0,0,0,0.015248418,0,0
11980,Athens, TX,Parental nativity,Only immigrant parents,0.116500996,0,0,0.22588034,0.018224239,0.126300946,0.107515246
11980,Athens, TX,Parental nativity,One immigrant and one native-born parent,0.042242467,0,0,0.035966486,0.0481572,0.055077981,0.030473357
11980,Athens, TX,Parental nativity,Only native-born parents,0.841256559,0,1,0.73815316,0.933618546,0.818621039,0.862011373
11980,Athens, TX,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Parental nativity,Only immigrant parents,0.116093472,0,0,0.174047679,0.040996701,0.148571536,0.100641996
12020,Athens-Clarke County, GA,Parental nativity,One immigrant and one native-born parent,0.048843492,0,0,0.021068987,0.088656001,0.04123503,0.052463219
12020,Athens-Clarke County, GA,Parental nativity,Only native-born parents,0.83506304,0,1,0.804883361,0.870347321,0.810193419,0.846894801
12020,Athens-Clarke County, GA,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental nativity,Only immigrant parents,0.229871109,0.796367526,0,0.320552856,0.147300839,0.281677067,0.203120112
12060,Atlanta-Sandy Springs-Roswell, GA,Parental nativity,One immigrant and one native-born parent,0.058778409,0.203632444,0,0.040496435,0.075964846,0.056847952,0.059775237
12060,Atlanta-Sandy Springs-Roswell, GA,Parental nativity,Only native-born parents,0.711350501,0,1,0.638950706,0.776734293,0.661475003,0.737104654
12060,Atlanta-Sandy Springs-Roswell, GA,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental nativity,Only immigrant parents,0.213772535,0.732051849,0,0.340569288,0.089575522,0.263626844,0.1850629
12100,Atlantic City-Hammonton, NJ,Parental nativity,One immigrant and one native-born parent,0.078245759,0.267948151,0,0.043198232,0.11336536,0.098891534,0.066356465
12100,Atlantic City-Hammonton, NJ,Parental nativity,Only native-born parents,0.707981706,0,1,0.616232514,0.797059119,0.63748163,0.748580635
12100,Atlantic City-Hammonton, NJ,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12140,Auburn, IN,Parental nativity,Only immigrant parents,0.027876044,0,0,0.040668663,0,0.039735101,0
12140,Auburn, IN,Parental nativity,One immigrant and one native-born parent,0.024762983,0,0,0.035429142,0,0.031395633,0
12140,Auburn, IN,Parental nativity,Only native-born parents,0.947360992,0,1,0.923902214,0.977372527,0.928869247,0.972575247
12140,Auburn, IN,Parental nativity,At least one immigrant parent,0,0,0,0,0.022627473,0,0.027424753
12180,Auburn, NY,Parental nativity,Only immigrant parents,0,0,0,0,0,0,0
12180,Auburn, NY,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
12180,Auburn, NY,Parental nativity,Only native-born parents,0.994038641,0,1,0,0.99203378,0.986715913,0.99813509
12180,Auburn, NY,Parental nativity,At least one immigrant parent,0.005961359,0,0,0,0.00796622,0.013284087,0.00186491
12220,Auburn-Opelika, AL,Parental nativity,Only immigrant parents,0.070840947,0,0,0,0.024009585,0.05309093,0.083639227
12220,Auburn-Opelika, AL,Parental nativity,One immigrant and one native-born parent,0.032906763,0,0,0,0.052220888,0.029454546,0.03539592
12220,Auburn-Opelika, AL,Parental nativity,Only native-born parents,0.896252275,0,1,0.867883682,0.923769534,0.917454541,0.880964875
12220,Auburn-Opelika, AL,Parental nativity,At least one immigrant parent,0,0,0,0.132116318,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental nativity,Only immigrant parents,0.049424279,0,0,0.06197983,0.035808925,0.067034721,0.032920074
12260,Augusta-Richmond County, GA-SC,Parental nativity,One immigrant and one native-born parent,0.047397699,0,0,0.040452439,0.055696078,0.038815942,0.05544037
12260,Augusta-Richmond County, GA-SC,Parental nativity,Only native-born parents,0.903178036,0,1,0.897567749,0.908495009,0.894149303,0.911639571
12260,Augusta-Richmond County, GA-SC,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12380,Austin, MN,Parental nativity,Only immigrant parents,0.140885681,0,0,0.260307997,0.057409402,0.15983814,0.127866581
12380,Austin, MN,Parental nativity,One immigrant and one native-born parent,0.036869206,0,0,0.060109258,0.020810902,0.086494692,0.002779722
12380,Austin, MN,Parental nativity,Only native-born parents,0.822245121,0,1,0.679582715,0.921779692,0.753667176,0.869353712
12380,Austin, MN,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12420,Austin-Round Rock, TX,Parental nativity,Only immigrant parents,0.251556009,0.742051661,0,0.421525717,0.138794884,0.274234712,0.235965908
12420,Austin-Round Rock, TX,Parental nativity,One immigrant and one native-born parent,0.087444648,0.257948309,0,0.069830433,0.100006305,0.078759171,0.093415327
12420,Austin-Round Rock, TX,Parental nativity,Only native-born parents,0.660999358,0,1,0.508643866,0.761198819,0.647006094,0.670618773
12420,Austin-Round Rock, TX,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental nativity,Only immigrant parents,0.094445437,0,0,0.124095857,0,0.100305021,0.091338143
12460,Bainbridge, GA,Parental nativity,One immigrant and one native-born parent,0.004497409,0,0,0.006531417,0,0,0.00688237
12460,Bainbridge, GA,Parental nativity,Only native-born parents,0.901057124,0,1,0.869372725,0.970839143,0.899694979,0.901779473
12460,Bainbridge, GA,Parental nativity,At least one immigrant parent,0,0,0,0,0.029160857,0,0
12540,Bakersfield, CA,Parental nativity,Only immigrant parents,0.315152973,0.770167351,0,0.401223719,0.1903947,0.299778908,0.329714954
12540,Bakersfield, CA,Parental nativity,One immigrant and one native-born parent,0.094047673,0.229832649,0,0.090715908,0.103182748,0.096828043,0.091414161
12540,Bakersfield, CA,Parental nativity,Only native-born parents,0.590799332,0,1,0.508060396,0.706422567,0.603393018,0.578870893
12540,Bakersfield, CA,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental nativity,Only immigrant parents,0.133152619,0.712993264,0,0.163407758,0.117536321,0.146624833,0.125635028
12580,Baltimore-Columbia-Towson, MD,Parental nativity,One immigrant and one native-born parent,0.053598959,0.287006706,0,0.028020058,0.067084916,0.055892393,0.052319206
12580,Baltimore-Columbia-Towson, MD,Parental nativity,Only native-born parents,0.813248396,0,1,0.808572173,0.815378785,0.797482789,0.822045743
12580,Baltimore-Columbia-Towson, MD,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12620,Bangor, ME,Parental nativity,Only immigrant parents,0.032152832,0,0,0,0,0,0
12620,Bangor, ME,Parental nativity,One immigrant and one native-born parent,0.0783493,0,0,0,0,0,0
12620,Bangor, ME,Parental nativity,Only native-born parents,0.889497876,0,1,0.971070468,0.784446418,0.961477399,0.840149999
12620,Bangor, ME,Parental nativity,At least one immigrant parent,0,0,0,0.028929532,0.215553582,0.038522601,0.159850001
12660,Baraboo, WI,Parental nativity,Only immigrant parents,0.032832112,0,0,0.051351011,0,0,0
12660,Baraboo, WI,Parental nativity,One immigrant and one native-born parent,0.032351989,0,0,0.023848185,0,0,0
12660,Baraboo, WI,Parental nativity,Only native-born parents,0.934815884,0,1,0.924800813,0.941527247,0.961052954,0.918374717
12660,Baraboo, WI,Parental nativity,At least one immigrant parent,0,0,0,0,0.058472753,0.038947046,0.081625283
12680,Bardstown, KY,Parental nativity,Only immigrant parents,0.060510058,0,0,0,0,0,0.077795357
12680,Bardstown, KY,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
12680,Bardstown, KY,Parental nativity,Only native-born parents,0.939489961,0,1,0,0.985299647,0.964325488,0.922204614
12680,Bardstown, KY,Parental nativity,At least one immigrant parent,0,0,0,0,0.014700353,0.035674512,0
12700,Barnstable Town, MA,Parental nativity,Only immigrant parents,0.112374261,0,0,0,0.096282639,0,0.129788503
12700,Barnstable Town, MA,Parental nativity,One immigrant and one native-born parent,0.040229857,0,0,0,0.032311935,0,0.046996098
12700,Barnstable Town, MA,Parental nativity,Only native-born parents,0.847395897,0,1,0,0.871405423,0,0.823215365
12700,Barnstable Town, MA,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
12740,Barre, VT,Parental nativity,Only immigrant parents,0.014140487,0,0,0,0.011567593,0,0.022214532
12740,Barre, VT,Parental nativity,One immigrant and one native-born parent,0.031816173,0,0,0,0.039489429,0,0.041999307
12740,Barre, VT,Parental nativity,Only native-born parents,0.954043329,0,1,0.960099757,0.948942959,0.98601824,0.935786188
12740,Barre, VT,Parental nativity,At least one immigrant parent,0,0,0,0.039900243,0,0.01398176,0
12780,Bartlesville, OK,Parental nativity,Only immigrant parents,0.031206034,0,0,0,0.060752094,0,0
12780,Bartlesville, OK,Parental nativity,One immigrant and one native-born parent,0.041977238,0,0,0,0.097774304,0,0
12780,Bartlesville, OK,Parental nativity,Only native-born parents,0.926816702,0,1,0.985352635,0.841473579,0.942535639,0.917454183
12780,Bartlesville, OK,Parental nativity,At least one immigrant parent,0,0,0,0.014647365,0,0.057464361,0.082545817
12820,Bastrop, LA,Parental nativity,Only immigrant parents,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental nativity,One immigrant and one native-born parent,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental nativity,Only native-born parents,0.972547233,0,1,0.973746479,0.968503952,0.978013337,0.969167292
12820,Bastrop, LA,Parental nativity,At least one immigrant parent,0.027452767,0,0,0.026253521,0.031496048,0.021986663,0.030832708
12860,Batavia, NY,Parental nativity,Only immigrant parents,0.016335726,0,0,0.021739125,0,0,0.015754938
12860,Batavia, NY,Parental nativity,One immigrant and one native-born parent,0.035233822,0,0,0.066425122,0,0,0.029759299
12860,Batavia, NY,Parental nativity,Only native-born parents,0.948430479,0,1,0.91183573,0.989138305,0,0.954485774
12860,Batavia, NY,Parental nativity,At least one immigrant parent,0,0,0,0,0.010861695,0,0
12900,Batesville, AR,Parental nativity,Only immigrant parents,0.044258095,0,0,0.057899088,0,0,0
12900,Batesville, AR,Parental nativity,One immigrant and one native-born parent,0.005357563,0,0,0.007030606,0,0,0
12900,Batesville, AR,Parental nativity,Only native-born parents,0.950384319,0,1,0.935070336,0.996131539,0.928392589,0.969512224
12900,Batesville, AR,Parental nativity,At least one immigrant parent,0,0,0,0,0.003868461,0.071607411,0.030487776
12940,Baton Rouge, LA,Parental nativity,Only immigrant parents,0.041583005,0,0,0.051612508,0.032847743,0.044226237,0.040027734
12940,Baton Rouge, LA,Parental nativity,One immigrant and one native-born parent,0.021009749,0,0,0.007512867,0.033691432,0.010133543,0.027409291
12940,Baton Rouge, LA,Parental nativity,Only native-born parents,0.937407255,0,1,0.940874636,0.933460832,0.945640206,0.932562947
12940,Baton Rouge, LA,Parental nativity,At least one immigrant parent,0,0,0,0,0,0,0
